"","control.1","control.2","control.3","E2.treat.1","E2.treat.2","E2.treat.3"
"AZI2",87.4650010813416,84.0873290530482,83.1786906561837,84.7216851614994,80.8516906862498,81.8676942211532
"AZIN1",230.667840583168,227.176959594029,218.193874457575,208.043363279953,207.662194472239,206.393095882961
"AZIN2",4.09938366627793,4.95908914346431,4.53140204977972,4.75234634279597,3.64600187430082,4.95218058458737
"B2M",295.6034558011,303.807556066394,296.463546226497,248.899866011185,257.043132138208,238.676298428056
"B3GALNT2",82.6421967680735,79.7436013361451,82.5951009982576,83.3882930221538,82.0030596991869,85.3154148813089
"B3GALT1",5.51177635802074,5.35726418418043,5.76723897244691,4.58139863262346,6.10865226308296,5.61038180152619
"B3GALT6",49.1926039953351,50.6044279019205,49.8454225475769,50.737280379203,53.7305539370648,50.7755224495667
"B3GAT1",13.2282632592498,16.5061653242316,15.5852767469696,14.0860913182154,12.9529013955424,14.9192275839467
"B3GAT2",2.06691613425778,1.77368881773541,1.68211136696368,1.81204572782868,1.63110610166089,1.91191782063183
"B3GAT3",39.064714937472,40.8672382698628,39.9243983628319,40.2410909746105,38.1870722624139,39.8995309125298
"B3GLCT",58.597072406208,60.3778152649524,59.8694331425441,56.0024698525166,55.2337301483993,58.9560232886635
"B3GNT2",28.6267884594702,30.6594781351407,28.3212628111232,27.9328558421893,29.0081026314987,26.1713341020915
"B3GNT3",1.10235527160415,1.33931604604511,1.68211136696368,1.67528755969067,1.31128137584503,1.44177409424695
"B3GNT4",1.24014968055467,1.19452512214834,1.37315213629688,1.09406534510411,1.1513690129371,1.19103077350835
"B3GNT5",49.8471274378501,47.7448071549593,47.5453927192796,42.4292216648187,41.961004027041,43.8800811292551
"B3GNT6",0.137794408950519,0.144790923896768,0.102986410222266,1.09406534510411,1.05542159519234,1.28505951878533
"B3GNT9",1.48128989621807,1.59270016286445,1.92241299081564,2.0513725220702,1.53515868391614,1.56714575461625
"B3GNTL1",5.27063614235733,6.26220745853523,6.07619820311371,5.53870580958955,6.2365821534093,5.79843929208014
"B4GALNT1",9.61116002429867,8.61505997185771,9.54340734726334,8.85509138693638,9.21095210349682,8.9954166314973
"B4GALNT3",37.0666960076895,40.2518768433016,41.1945640889065,42.6343589170257,40.2979154527986,42.0935349689926
"B4GALNT4",13.2282632592498,12.994985419735,13.9718229868208,14.940829869078,13.1447962310319,14.9505704990391
"B4GALT1",83.1244771994003,89.4445932372286,94.8504838147073,102.192541141131,106.693528532171,101.613730729318
"B4GALT2",46.6778560319881,48.5049595054174,50.1200529748363,50.3611954168235,51.5557458015169,52.6247544400138
"B4GALT3",79.1628879420729,77.6079352086678,79.6771527086267,79.9009597346345,80.7237607959235,77.5737148535046
"B4GALT4",29.8669381400249,29.6097439368891,30.2093469985314,28.6850257669484,31.2148932396281,27.9265373472617
"B4GALT5",103.965881553166,114.565818533318,119.017961413532,114.466586731517,120.062202071274,116.376243737803
"B4GALT6",90.4620294760154,94.3312869187445,97.3564864634491,83.6959989004643,85.2332894299271,94.1541169373446
"B4GALT7",22.977217692499,25.3746094129086,23.4809015306767,25.7789146940156,24.0188369087712,23.9459871305364
"B4GAT1",112.440237703623,116.882473315666,119.532893464644,109.919377640928,119.35858767448,106.816654634644
"B9D1",22.3915914544593,20.6327066552895,20.6316108478607,21.5052219397026,22.4836782248551,21.2504964325964
"B9D2",2.48029936110933,3.07680713280633,2.30002982829728,2.49583656851875,2.91040500492434,2.75817652812461
"BAALC",11.6091789540812,10.0629692108254,10.7792442699305,10.4961894045925,10.4262860615971,9.21481703714358
"BAALC-AS1",1.65353290740622,1.59270016286445,1.20150811925977,1.23082351324212,1.27929890326345,1.19103077350835
"BABAM1",98.7296940130465,95.7791961577122,92.8937420204842,97.5427634244382,94.1883817527713,90.142223805527
"BACE1",54.5665859444053,58.3145445994234,60.830639637952,57.7119469542417,57.2166434484577,59.1127378641251
"BACE1-AS",3.78934624613926,3.80076175229017,4.39408683615003,4.37626138041644,3.64600187430082,4.38800811292551
"BACE2",27.90336781248,30.2975008253988,30.6212926394205,28.5140780567758,28.5603480153564,28.3653381585542
"BACH1",96.1460488452243,92.8109822178285,88.3623399707045,85.849940048638,91.2459942752653,87.0706181264791
"BACH2",29.109068890797,31.2024440997536,32.1660887927545,30.8047773730876,29.8076644460383,30.8100855357556
"BAD",39.1680607441849,37.7542334060823,37.9676565686088,36.8563263131947,35.5964919833054,34.5398924317423
"BAG1",25.8709002804598,28.1980324288956,26.9137818714189,28.3431303466033,29.0720675766618,27.3310219605075
"BAG2",32.9673123414115,30.7680713280633,32.3034040063842,29.7790911120525,32.8779818138706,29.4936831018779
"BAG3",58.0114461681683,61.4275494632039,63.4052998935086,66.6354174252471,68.8902459407366,66.0708650146213
"BAG4",64.2466431731793,61.9343176968426,61.894832543582,59.7291299342774,59.7752412549845,57.8276783453398
"BAG5",90.0486462491638,90.458129704506,86.3369405696666,87.2175217300182,88.1756769074331,88.4810493056337
"BAG6",164.905458911533,172.047815320335,170.820125755332,177.204396364831,179.357706237535,177.588956913114
"BAHCC1",115.437266098297,112.973118370453,126.089694915461,122.979782698109,119.070745421245,134.179019510244
"BAHD1",46.5400616230376,46.2968979159917,48.1633111806132,49.6432150340989,48.3894810159399,52.8754977607524
"BAIAP2",30.4525643780646,29.5011507439665,30.3809910155686,30.2577447005355,31.2788581847913,30.9668001112172
"BAIAP2-AS1",18.6711424127953,17.9540745631993,19.0181570877118,18.1204572782868,19.1575010763701,18.6490344799334
"BAIAP2L1",89.1874311932231,90.0599546637899,91.2802882603354,91.5254040263656,85.5850966283246,88.7631355414647
"BAIAP3",14.606207348755,15.0944538162381,15.4822903367474,15.9323265880786,13.6245333197557,14.5744555179312
"BAK1",18.7055910150329,18.8952155685283,18.297252216156,17.6076141477693,17.462430029546,17.3012891309635
"BAMBI",28.557891254995,30.4784894802697,29.2481405031236,27.7960976740513,29.7756819734567,27.1429644699535
"BANF1",78.8872991241718,84.5940972866869,75.6606827099583,74.5332016352174,79.44446189266,70.5842447879161
"BANP",15.9152542337849,15.5288265879284,16.9584288832665,16.4793592606306,15.9272713456299,16.674430829117
"BAP1",140.791437345192,145.333889861381,147.751169865545,143.493507918811,140.850809249305,143.29980780211
"BARD1",42.509575161235,46.550282032811,45.8632813523159,43.7968033461989,43.1443555125597,42.9084507613931
"BARHL2",8.09542152584296,6.406998382432,7.92995358711451,8.0003528360738,6.78028418729627,7.42827087688105
"BARX1",2.96257979243615,2.78722528501279,2.88361948622346,2.56421565258776,2.65454522427165,2.35071863192438
"BARX2",25.9053488826975,26.2433549562892,25.2659993078627,28.5824571408448,28.0806109266327,27.957880262354
"BASP1",168.419216339771,162.600207536071,156.436357127623,156.519723433957,156.969975430425,157.905606235134
"BATF2",4.82280431326815,4.74190275761916,3.60452435777932,4.17112412820942,4.44556368884048,4.10592187709459
"BATF3",7.81983270794193,8.10829173821902,6.48814384400278,7.48750970555625,6.65235429696992,7.58498545234267
"BAX",81.7120845076575,82.2050470423902,84.0369107413693,82.2942276770497,82.3548668975844,80.8647209381988
"BAZ1A",209.171912786887,209.403873685701,219.704341807501,227.53140223962,224.197132796919,237.704668060194
"BAZ1B",353.856042184932,366.610619306617,373.566038679567,385.21357010275,386.700075983958,392.94612651248
"BAZ2A",312.138784875162,305.617442615104,326.398262797769,331.706936818752,333.225381827546,359.628607769338
"BAZ2B",52.0518379810584,53.3916531869333,57.3634304938023,54.5665090870674,53.7945188822279,56.7620192322007
"BBC3",27.7655734035295,26.8949141138247,27.2227411020857,24.855797059084,25.5859780652689,25.8892478662605
"BBIP1",27.1799471654898,27.1844959616182,26.8107954611967,24.2403853024629,23.9228894910265,24.0400158758133
"BBOF1",3.89269205285215,3.51117990449663,3.8791547850387,3.07705878310531,3.13428231299544,3.22832025450949
"BBS1",37.7901166546797,37.5370470202372,42.293085797944,42.4976007488877,38.5388794608113,41.5920483275154
"BBS10",44.0942108641659,41.844577006166,43.0826482763147,38.4290452467818,41.1294597399198,39.8055021672529
"BBS12",9.33557120639763,7.63772123555453,7.75830957007739,7.55588878962525,7.48389858409116,7.02081298068082
"BBS2",56.4957076697126,57.6267877109138,55.8872919472832,57.6435678701727,53.0269395402699,55.8844176096157
"BBS4",36.7222099853132,35.4013808927598,32.2690752029768,35.7280714260561,33.5496137380839,30.6847138753863
"BBS5",6.61413162962489,7.71011669750291,7.92995358711451,7.48750970555625,8.21949545346764,6.7387267448499
"BBS7",57.1157825099899,55.599714776359,56.7455120324687,54.3271822928259,57.0247486129681,54.0665285342608
"BBS9",24.6307505999052,24.2162820217345,25.0943552908256,25.7105356099466,25.4580481749426,25.7952191209836
"BBX",291.435174930347,285.925876965143,292.17244580057,286.337414538966,292.415746813442,294.309972716933
"BCAM",39.064714937472,44.2698249814369,46.8244878477237,39.3179733396789,42.7925483141623,40.7144467049303
"BCAP29",71.1019150184676,70.4045867448036,70.4427045920302,61.8146919983822,64.6365770873856,66.8857808070218
"BCAP31",241.863636310398,268.876745676299,262.512359656557,243.463728827699,247.896144979874,232.156972088852
"BCAR1",43.0263041947994,43.726859016824,41.881140157055,43.6942347200954,44.7754616142206,43.8487382141628
"BCAR3",12.4703940100219,11.8366580285608,13.1136029016352,10.32524169442,12.1853220535843,11.0640490275908
"BCAS2",19.9457406955876,15.4202333950058,16.4091680287478,15.5220520836645,17.3025176666381,17.3639749611481
"BCAS3",80.5752806338157,83.5443630884353,82.2861417675908,82.3967963031532,83.0904637669609,77.1662569573044
"BCAS4",15.7430112225967,14.7324765064962,14.7957142685989,16.1032742982511,15.8633064004667,14.6684842632081
"BCAT1",152.469513503749,148.483092456136,146.961607387174,158.502716871958,161.639416427336,167.778624489216
"BCAT2",47.9869029170181,52.4505121816043,50.4976698123179,52.1390516026177,48.7093057417557,50.8695511948436
"BCCIP",123.877173646516,124.520194551221,119.464235857829,121.270305596384,119.294622729316,119.353820671574
"BCDIN3D",25.0785824289944,26.0261685704441,24.888382470381,22.7360454529448,23.3791874571395,23.0997284230436
"BCDIN3D-AS1",2.58364516782222,2.46144570624506,1.75076897377853,2.22232023224272,1.79101846456883,2.03728948100113
"BCKDHA",27.2832929722027,27.1844959616182,27.3600563157154,28.4456989727068,29.9675768089462,28.0205660925386
"BCKDHB",28.0411622214305,25.9537731084957,24.476436829492,25.8131042360501,25.6179605378505,24.5101596021982
"BCKDK",91.1165529185304,87.2365316478029,90.3877393717424,92.5852798294352,88.9752387219727,86.4751027397249
"BCL10",33.8285273973523,32.4331669528761,31.7541431518654,32.5484440168472,30.3513664799253,30.9981430263095
"BCL11A",56.082324442861,52.5591053745269,54.3768245973566,51.6262084721001,50.1804994805087,52.6874402701985
"BCL11B",6.75192603857541,7.60152350458033,7.65532315985513,7.65845741572876,7.06812644053054,8.1178150089122
"BCL2",17.6032357434287,19.2571928782702,21.3525157194165,24.9583656851875,22.9634153135789,23.2877859135975
"BCL2L1",48.7103235640083,48.0705867337271,46.5498574204644,46.3610189987866,45.3831285932708,44.7890256669326
"BCL2L11",73.1343825504877,72.2868687554616,73.0173648475868,73.0630513277338,70.2335097891632,78.764745627013
"BCL2L12",36.2054809517487,35.2927876998373,35.2213522960151,35.522934173849,33.6135786832471,33.7876624695265
"BCL2L13",101.175544771918,96.6117439701186,93.9579349261143,97.5427634244382,98.8898052222644,92.5242853525437
"BCL2L2",40.6837992426406,45.4643501035852,43.2542922933518,45.506280447924,42.4727235883464,47.5472021950572
"BCL3",2.68699097453511,2.57003889916764,1.68211136696368,2.70097382072577,2.55859780652689,2.75817652812461
"BCL6",14.227272724141,14.5514878516252,14.4524262345247,16.3084115504581,14.6799549149481,15.8281721216242
"BCL6B",9.26667400192237,9.41141005328994,8.58220085185553,9.47050314355744,9.14698715833364,9.15213120695893
"BCL7A",73.5477657773393,73.4089984156615,72.0218295487716,75.4221297281145,76.0863022715935,70.9917026841163
"BCL7B",41.5105656963437,38.9487585282307,41.3318793025362,42.2582739546462,40.8416174866855,39.8681879974375
"BCL7C",63.2820823105256,63.0202496260684,58.5649386130621,55.8315221423441,58.2081000984868,52.9068406758448
"BCL9",66.1757648984865,68.594700196094,68.3829763875848,73.0972408697683,71.3848788021003,76.7274561460118
"BCL9L",42.9229583880865,42.8219157424692,45.1080476773526,44.6173523550269,47.0781996400948,50.2426928929971
"BCLAF1",394.505392825334,382.465225473313,388.361752948166,383.538282543059,378.512563003072,392.664040276649
"BCO2",1.34349548726756,1.59270016286445,2.05972820444533,1.57271893358716,1.50317621133455,1.81788907535486
"BCOR",536.571428453319,547.852658294397,574.767155450468,561.529038374684,553.264793188859,579.499157141999
"BCORL1",74.4434294355176,73.5899870705325,76.0039707440325,82.0549008828082,78.0692155716518,81.8050083909685
"BCR",87.4994496835792,86.0782042566287,89.7011633035939,95.423011818299,94.6361363689135,98.1346671540699
"BCRP2",1.06790666936652,1.15832739117415,1.40748093970431,1.09406534510411,1.34326384842662,1.44177409424695
"BCS1L",59.3549416554358,63.6718087836038,56.8828272460984,62.7719991753482,59.4873990017503,60.3351115527258
"BDH1",3.51375742823822,3.07680713280633,2.88361948622346,3.65828099769186,3.64600187430082,2.66414778284763
"BDH2",9.78340303548681,9.41141005328994,8.78817367230006,8.75252276083287,8.02760061797813,8.52527290511243
"BDKRB2",8.12987012808059,8.10829173821902,8.03293999733677,7.38494107945274,7.8676882550702,6.7387267448499
"BDNF-AS",2.4458507588717,2.35285251332248,2.26570102488986,1.47015030748365,1.88696588231358,2.03728948100113
"BDP1",153.46852296864,151.632295050891,167.696204645257,172.212723227794,167.012471821043,197.805137147664
"BECN1",80.0241029980136,81.987860656545,80.0890983495158,82.6361230973947,79.0286897490994,78.8901172873823
"BEGAIN",2.99702839467378,3.00441167085794,2.3343586317047,2.29069931631173,2.71851016943482,2.75817652812461
"BEND3",26.1464890983609,27.0759027686957,28.0809611872713,28.5482675988103,26.9292419136956,28.0205660925386
"BEND4",16.6042262785375,17.338713136638,16.9927576866739,16.7186860548722,16.3110610166089,17.8968045177176
"BEND5",1.06790666936652,1.30311831507091,1.09852170903751,1.0256862610351,0.735596869376482,0.814915792400453
"BEND6",2.37695355439644,1.99087520358056,2.0253994010379,1.60690847562166,2.27075555329262,2.47609029229368
"BEND7",41.8206031164824,40.5776564220693,41.7781537468327,43.7284242621299,40.4258453431249,42.3756212048235
"BEST1",20.462469729152,21.5738476606185,22.2793934114169,24.787417975015,22.1638534990392,23.3504717437822
"BET1",26.3531807117867,24.3972706766055,24.0301623851955,23.3172676675313,24.6265038878213,23.1624142532282
"BET1L",71.6875412565072,70.3321912828552,70.7859926261044,76.0375414847356,70.2335097891632,73.2797354858561
"BEX1",1.82577591859437,1.52030470091607,1.99107059763048,1.26501305527663,1.72705351940565,1.72386033007788
"BEX2",70.412942973715,69.9340162421391,64.6411368161758,65.3704043699705,68.6983511052471,64.4096905147281
"BEX3",348.275368622436,335.082395628096,321.557901517323,317.689224584606,328.364045995145,302.553159386214
"BEX4",130.112370651527,125.316544632653,118.846317396495,113.475090012517,121.341500974538,124.838830812731
"BEX5",3.3759630192877,2.93201620890956,3.12392111007541,2.66678427869127,3.26221220332179,2.66414778284763
"BFAR",90.7720668961541,95.0190438072542,93.202701251151,90.19201188702,91.3419416930101,83.5602116361387
"BFSP1",10.3690292735265,10.6059351754383,11.3628339278567,10.1542939842475,10.2343912261076,9.40287452769753
"BGN",19.4979088664984,18.3160518729412,21.9361053773427,22.1206336963237,21.1084319038469,20.4669235552883
"BHLHB9",39.064714937472,42.5685316256499,39.8557407560171,38.3264766206783,38.2830196801586,37.9562701768057
"BHLHE40",58.1836891793564,60.6673971127459,58.1186641687656,61.4386070360026,61.6941896098797,58.7993087132019
"BHLHE41",17.2931983232901,17.7730859083283,18.6405402502302,17.3682873535277,17.2705351940565,18.2415765837332
"BICC1",14.5373101442797,12.5968103790188,15.8255783708216,15.6246207097681,15.3835693117429,15.8908579518088
"BICD1",20.9791987627164,18.7866223756057,19.9450347797122,20.445346136633,18.389921734412,20.8116956213039
"BICD2",41.5105656963437,40.4328654981725,42.4990586183886,44.822489607234,45.7349357916682,45.8546847800716
"BID",15.5018710069333,14.696278775522,14.7957142685989,15.5904311677336,14.4240951342954,14.8251988386698
"BIK",1.06790666936652,1.33931604604511,1.13285051244493,1.09406534510411,1.47119373875296,1.253716603693
"BIN1",38.4790886994323,34.3154489635341,36.3885316118674,38.6683720410233,38.2510372075771,36.4831531674664
"BIN3",8.64659916164504,9.95437601790282,10.1269970051895,9.40212405948844,8.21949545346764,9.96704699935938
"BIRC2",68.9316530774969,67.6173614597908,66.7008650206211,63.1138945956933,67.3231047842389,62.9052305902965
"BIRC3",1.72243011188148,1.59270016286445,1.33882333288946,1.84623526986318,1.95093082747676,1.75520324517021
"BIRC5",195.771406516449,201.802350181121,187.297951390895,181.580657745248,190.007869607203,171.19500223428
"BIRC6",231.597952843584,229.348823452481,242.155379235956,239.839637372041,249.239408828301,285.345899000528
"BIVM",20.5658155358649,20.162136152625,20.1166787967494,19.829934380012,19.1255186037885,21.8146689042583
"BLCAP",61.8696896187828,56.2150762029203,59.4574875016551,62.3959142129687,60.8946277953401,59.7082532508793
"BLM",127.59762268818,119.054337174118,127.462847051758,127.561181330732,125.083450266583,130.825327595365
"BLMH",137.62216593933,138.021948204594,136.456993544503,147.049220290399,148.20677794307,143.049064481372
"BLNK",1.13680387384178,0.832547812406418,1.13285051244493,1.09406534510411,0.703614396794896,0.532829556569527
"BLOC1S1",19.3601144575479,19.2933906092444,18.6062114468228,16.7870651389412,16.5989032698432,16.58040208384
"BLOC1S2",53.0852960481873,56.3960648577912,50.909615453207,49.2671300717194,49.6367974466217,49.553148760966
"BLOC1S3",25.5953114625588,28.1618346979214,27.1884122986783,28.1721826364308,27.9526810363063,27.2996790454152
"BLOC1S4",18.5333480038447,20.7412998482121,19.2584587115638,17.9495095681143,18.8376763505543,17.6147182818867
"BLOC1S6",69.6550737244871,70.0064117040875,65.9456313456579,65.9174370425226,66.3316481342097,62.0589718828037
"BLVRA",28.9023772773713,29.8631280537085,28.8361948622346,29.4713852337419,29.4558572476409,28.8041389698468
"BLVRB",35.3787144980456,35.437578623734,32.8526648609029,35.7280714260561,34.3811580252051,31.9070875639869
"BLZF1",44.8176315111561,44.0888363265659,42.7050314388331,41.2667772356456,39.1465464398615,40.683103789838
"BMF",22.7705260790732,22.7321750517926,24.888382470381,21.3000846874956,20.5647298699599,21.4698968382427
"BMI1",4.71945850655526,6.00882334171588,6.07619820311371,5.025862679072,4.79737088723792,4.73278017894109
"BMP1",12.8148800323982,12.9225899577866,13.1822605084501,13.9493331500774,13.2087611761951,12.725223527484
"BMP2K",26.2153863028361,24.4696661385538,28.0123035804564,28.5140780567758,27.4089790024193,28.5847385642005
"BMP4",12.8493286346359,13.7189400392188,14.315111020895,12.7526991788698,12.8249715052161,12.9759668482226
"BMP6",13.3316090659627,14.9496628923413,15.7569207640067,14.3254181124569,15.7993414553036,14.8878846688544
"BMP7",91.1854501230056,94.5484733045897,95.2967582590038,94.8417896037124,94.9879435673109,97.5078088522234
"BMP8A",1.37794408950519,1.44790923896768,1.33882333288946,1.26501305527663,1.63110610166089,1.69251741498556
"BMP8B",20.6347127403401,21.3928590057475,23.995833581788,23.8643003400834,25.4580481749426,22.6922705268434
"BMPER",5.27063614235733,4.66950729567078,4.01646999866839,5.0600522211065,4.70142346949317,4.98352349967969
"BMPR1A",29.9013867422625,29.4649530129923,29.9690453746795,27.7960976740513,25.7139079555953,26.4534203379224
"BMPR1B",15.9152542337849,15.0944538162381,15.6539343537845,13.9493331500774,14.296165243969,14.2610263670079
"BMPR2",171.381796132207,167.595494410509,177.994845667484,165.819278867341,167.076436766206,191.755954534845
"BMS1",165.801122569711,161.405682413922,165.190201996515,176.486415982107,177.822547553619,174.736751639712
"BMS1P20",32.7261721257481,35.5461718166566,35.4959827232745,35.5571237158835,34.0933157719709,34.6025782619269
"BMS1P4",0.861215055940741,1.04973419825157,0.720904871555864,1.16244442917312,1.1513690129371,1.22237368860068
"BNC1",5.33953334683259,6.29840518950942,5.66425256222465,5.50451626755505,6.20459968082772,6.26858301846502
"BNC2",5.61512216473363,5.75543922489654,5.32096452815043,6.59858161265916,7.29200374860165,6.89544132031152
"BNIP1",15.4329738024581,16.7233517100767,15.6196055503771,14.3937971965259,14.3281477165506,13.3834247444228
"BNIP2",52.4996698101476,52.3419189886817,55.5783327166164,52.2416202287212,50.0845520627639,53.6277277229682
"BNIP3",21.8059652164196,22.044418163283,19.7390619592677,20.0008820901845,20.0210278360729,20.3102089798267
"BNIP3L",37.5145278367787,32.2521782980051,34.7407490483112,31.8304636341227,32.1743674170757,32.2518596300025
"BNIPL",0.999009464891259,0.796350081432225,1.40748093970431,1.16244442917312,0.863526759702826,1.31640243387765
"BOC",20.6691613425778,21.6462431225669,22.0047629841576,21.6761696498752,22.4836782248551,23.3818146588745
"BOD1",112.543583510336,108.050226957963,103.398355863155,106.158528017133,104.294843088552,95.4705193712223
"BOD1L1",154.329738024581,165.206444166213,172.021633874592,168.178357267722,173.121124084126,194.670845638431
"BOK",1.2745982827923,1.52030470091607,1.13285051244493,1.57271893358716,1.82300093715041,1.41043117915463
"BOLA1",16.6731234830127,16.6509562481283,14.8300430720063,17.0263919331827,16.5029558520985,16.2983158480091
"BOLA3",31.7616112630945,32.1797828360567,29.4541133235682,32.0697904283642,31.0869633493018,30.0578555735398
"BOLA3-AS1",14.6751045532302,14.9134651613671,13.2852469186724,17.4708559796312,15.5434816746509,14.7938559235774
"BOP1",7.57869249227852,7.38433711873518,7.27770632237349,7.82940512590128,6.74830171471468,7.3655850466964
"BORA",72.4109619034975,70.7665640545455,70.6830062158821,69.2680121619039,64.3487348341514,67.199209957945
"BORCS5",13.9172353040024,12.9225899577866,14.0748093970431,13.5732481876979,14.0722879358979,12.8505951878533
"BORCS6",10.8513097048533,11.1489011400512,10.7105866631157,11.7953920019037,10.9060231503209,11.6909073294373
"BORCS7",16.742020687488,13.574149115322,14.3494398243024,13.6416272717669,13.0488488132872,14.1043117915463
"BORCS8",10.6790666936652,8.28928039308998,10.3672986290415,10.32524169442,8.3154428712124,9.02675954658963
"BPGM",41.9583975254329,41.9531701990886,39.5124527219428,42.4292216648187,38.8587041866272,38.4890997333752
"BPHL",19.8768434911123,20.5965089243153,18.2285946093411,18.3597840725283,18.1660444263409,21.1564676873194
"BPNT1",58.4248293950198,62.1515040826878,55.955949554098,55.489626721999,55.3296775661441,53.126241081491
"BPTF",279.791547374028,268.985338869221,296.56653263672,304.321113649115,296.861310502283,333.2378732616
"BRAF",30.0047325489754,27.7998573881795,28.9048524690494,30.428692410708,29.4238747750593,28.7101102245698
"BRAP",42.4406779567597,41.3016110415531,40.0273847730542,40.548796852921,42.120916389949,38.9592434597601
"BRAT1",42.9574069903241,44.7041977531272,47.9916671635761,49.4722673239264,43.8799523819362,47.2024301290416
"BRCA1",231.666850048059,230.97772134632,235.70156419536,241.856820352077,231.07336440196,242.78222030515
"BRCA2",91.4954875431443,78.8024603308161,86.8175438173705,86.5337308893281,84.7535523412033,97.852580918239
"BRCC3",79.8174113845878,77.3907488228226,78.6129598029966,74.1571166728379,75.7984600183592,76.8841707214735
"BRD1",72.3765133012598,71.1647390952616,76.0039707440325,80.1060969868415,80.1160938168733,77.6990865138739
"BRD2",635.611159886504,635.125387673174,647.578547477611,660.507762564571,651.642878849818,647.293882486698
"BRD3",103.380255315127,98.6026191736992,99.9654755224132,104.927704503891,101.768227754607,103.839077700873
"BRD4",200.284173409579,186.635500902934,205.732518820681,214.300049472267,206.798667712536,218.836233174614
"BRD7",57.0468853055147,54.2242009993397,56.3335663915797,60.1394044386915,58.7198196597922,58.2664791566324
"BRD8",137.656614541568,141.279743992272,138.379406535318,141.920788985224,130.712365440943,137.09391061383
"BRD9",39.719238379987,38.7677698733597,39.8214119526096,42.9078752533018,40.9695473770119,39.7428163370682
"BRE",80.0585516002512,78.6938671378935,78.7502750166263,80.9950250797386,81.3953927201368,75.9438832687037
"BRF1",57.942548963693,58.1697536755266,61.4485580992856,59.1479077196909,59.8072237275661,57.3575346189549
"BRF2",14.5717587465173,15.7822107047477,15.8942359776364,15.351104373492,15.4155517843245,14.4804267726542
"BRI3",46.230024202899,48.1067844647013,45.4170069080194,44.3096464767164,47.3660418933291,42.9084507613931
"BRI3BP",23.4250495215881,25.7727844536248,26.1242193930482,28.0012349262583,28.6243129605196,28.2086235830926
"BRICD5",3.1348228036243,3.14920259475471,3.2612363237051,3.41895420345034,2.36670297103738,3.44772066015576
"BRIP1",85.9492625828859,84.5940972866869,83.1786906561837,86.0892668428796,83.8900255815005,87.3213614472177
"BRIX1",102.932423486037,97.7700713612928,95.8803479169299,99.5599464044739,95.6595754915242,98.3227246446238
"BRK1",140.171362504915,133.171452254053,131.136029016352,124.757638883903,125.81904713596,119.541878162128
"BRMS1",47.6424168946418,47.2018411903464,47.0304606681683,47.2841366337182,49.0611129401532,45.0397689876712
"BRMS1L",45.299911942483,44.7041977531272,41.0572488752768,40.3094700586795,41.4812669383173,43.6920236387012
"BROX",65.762381671635,66.9296045712811,66.2889193797321,68.8577376574898,67.4510346745652,65.851464608975
"BRPF1",77.4404578301914,78.1509011732807,78.6816174098115,82.5335544712912,81.299445302392,83.1214108248462
"BRPF3",80.7130750427662,82.0602561184934,87.1951606548521,88.8928092897089,86.3206934977011,87.9482197490642
"BRSK1",14.3306185308539,13.574149115322,15.859907174229,14.4621762805949,14.5840074972033,14.8565417537621
"BRSK2",16.6386748807751,16.9405380959219,15.207659909488,19.2487121654254,15.9272713456299,17.7714328573483
"BRWD1",89.8075060335004,91.5078639027575,97.5624592838936,95.628149070506,95.1478559302188,113.555381379494
"BRWD3",69.6206251222495,65.1921134845199,71.3009246772157,73.4391362901133,67.1951748939125,74.721509580103
"BSCL2",1.48128989621807,2.06327066552895,2.67764666577892,1.91461435393219,2.14282566296627,2.00594656590881
"BSDC1",119.846687184713,121.732969266208,126.295667735906,127.903076751077,117.535586737329,128.788038114364
"BSG",686.526193993721,745.456071682511,731.821431039424,686.08154000638,727.185479087525,667.94886353254
"BSN",23.4939467260634,22.4425932039991,24.2704640090474,24.8216075170495,26.0017502088296,30.5279992999246
"BSPRY",9.02553378625896,8.86844408867706,8.44488563822584,7.69264695776327,7.96363567281496,7.616328367435
"BST2",66.7269425342886,71.4181232120809,65.8083161320282,58.6008750471388,59.583346419495,58.2978220717247
"BTAF1",115.816200722911,116.773880122744,123.137417822423,124.791828425937,113.953549808192,129.101467265287
"BTBD1",236.041822532238,221.674904485952,224.887991122022,223.291899027342,226.307975987304,223.130212542262
"BTBD10",47.2290336677902,45.6453387584562,46.0005965659456,44.5831628129924,46.1826904078104,44.1935102801784
"BTBD11",14.1239269174281,15.6012220498768,13.8688365765985,15.419483457561,14.839867277856,15.138627989593
"BTBD2",140.791437345192,139.940427946227,142.979466191913,147.835579757193,147.343251183367,144.396809830342
"BTBD3",194.117873609043,193.513069788031,187.641239424969,177.170206822797,175.743686835816,168.060710725047
"BTBD6",71.7219898587449,71.9610891766938,69.3098540795852,68.5842213212138,69.3380005568788,65.3186350524055
"BTBD7",79.7829627823502,76.9563760511323,79.8144679222564,82.3967963031532,78.7088650232836,82.3064950324457
"BTBD8",2.03246753202015,2.24425932039991,2.3343586317047,1.77785618579418,2.01489577263993,2.00594656590881
"BTBD9",32.55392911456,31.6368168714439,32.4063904166065,31.1466727934326,31.5986829106071,33.2548329129569
"BTD",22.047105432083,21.2480680818507,21.9704341807501,22.8044245370138,23.6990121829554,21.689297243889
"BTF3",482.039291111151,471.222061822032,453.311848995009,431.369451849329,459.204341326414,412.09664763389
"BTF3L4",50.1227162557511,45.6815364894304,43.9751971649077,42.8053066271983,42.0569514447858,41.5607054124231
